ID_STRUTTURA,PROVINCIA,NOME_COMUNE,DENOMINAZIONE_STRUTTURA,CATEGORIA,CLASSIFICAZIONE,INDIRIZZO,CAP,FRAZIONE,LOCALITA,EMAIL,TEL,FAX,WEB,CAMERE,SUITE,LETTI,BAGNI,PRIMA_COLAZIONE,IN_ABITATO,SUL_LAGO,VICINO_ELIPORTO,VICINO_AEREOPORTO,ZONA_CENTRALE,VICINO_IMP_RISALITA,ZONA_PERIFERICA,ZONA_STAZIONE_FS,ATTREZZATURE,ATTREZZATURE_CARTE,ATTREZZATURE_LINGUE,ATTREZZATURE_SPORT,ATTREZZATURE_CONGRESSI,geo_y,geo_x,location
25776330,MI,MILANO,HOTEL ASTRID,Alberghiere,Alberghi 2 stelle,VIA LULLI 22,20131,,,info@hotel-astrid.it,022361271,022361271,www.hotel-astrid.it (http://www.hotel-astrid.it),11,,21,11,,,,,,,,,,,,,,,9.22113758,45.48571077,"(45.48571077, 9.22113758)"
9505903,MI,MILANO,SAN FRANCISCO,Alberghiere,Alberghi 3 stelle,VIALE LOMBARDIA 55,20131,,,sf@hotel-sanfrancisco.it,02 2360302,02 26680377,www.hotel-sanfrancisco.it (http://www.hotel-sanfrancisco.it),28,,45,29,,,,,,,,,1,"Access. diversamente abili totale,Accesso a mezzi pubblici,Accettazione gruppi,Aria condizionata centralizzata,Ascensore,Bar,Custodia valori in cassaforte,Estintori,Impianti termali propri,Internet point,Riscaldamento,Sala lettura separata,Sala televisione separata,Servizio congressi,Servizio in camera,WI-FI in aree comuni","American express,Bancomat,Bank Americard,Carta Moneta,CartaSi,Eurocard,JCB,Key Client,Maestro,Master Card,Visa,Visa Electron","Francese,Inglese",,"Congressi capacita' Max 14,Congressi capacita' Min,Numero sale congressi",9.22358213,45.48550765,"(45.48550765, 9.22358213)"
9532173,MI,MILANO,ARES,Alberghiere,Alberghi 3 stelle,VIA EDOARDO PORRO 8,20158,,,info@hotelaresmilano.it,02 69010177,02 36754514,www.hotelaresmilano.it (http://www.hotelaresmilano.it),13,,22,14,1,,,,,,,,1,"Access. diversamente abili parziale,Accettazione animali domestici,Accettazione gruppi,Aria condizionata centralizzata,Ascensore,Custodia valori in cassaforte,Custodia valori in cassette sicurezza,Estintori,Lavaggio e stiratura biancheria,Riscaldamento,Sala lettura separata,Sala televisione separata,Televisione satellitare,WI-FI in aree comuni","American express,AmexCo,Bancomat,Carta Moneta,CartaSi,Diners,Maestro,Master Card,Visa,Visa Electron","Arabo,Inglese,Polacco",,,9.1793844,45.49583604,"(45.49583604, 9.1793844)"
9511486,MI,MILANO,CRIVI'S HOTEL,Alberghiere,Alberghi 4 stelle,CORSO DI PORTA VIGENTINA 46,20122,,,crivis@tin.it,02 582891,02 58318182,www.crivis.com (http://www.crivis.com),86,6,155,86,1,,,,,1,,,,"Access. diversamente abili parziale,Accesso a mezzi pubblici,Accesso a vetture private,Accettazione animali domestici,Accettazione gruppi,Aria condizionata centralizzata,Ascensore,Bar,Custodia valori in cassaforte,Custodia valori in cassette sicurezza,Estintori,Internet point,Lavaggio e stiratura biancheria,Parcheggio custodito,Riscaldamento,Sala televisione separata,Servizi baby sitting,Servizio in camera,SKY,Televisione satellitare,WI-FI in aree comuni","American express,BAC,Bancomat,Bank Americard,Carta Moneta,CartaSi,Diners,Eurocard,JBC,JCB,Key Client,Maestro,Master Card,Visa,Visa Electron","Francese,Inglese,Spagnolo,Tedesco",,"Congressi capacita' Max 100,Congressi capacita' Min 10,Numero sale congressi 3",9.19630323,45.45285057,"(45.45285057, 9.19630323)"
9505826,MI,MILANO,MEDIOLANUM,Alberghiere,Alberghi 4 stelle,VIA MAURO MACCHI 1,20124,,,info@mediolanumhotel.com,02 6705312,02 66981921,www.mediolanumhotel.com (http://www.mediolanumhotel.com),52,,93,52,1,,,,,,,,1,"Accesso a mezzi pubblici,Accettazione gruppi,Aria condizionata centralizzata,Ascensore,Bar,Custodia valori in cassaforte,Custodia valori in cassette sicurezza,Ecohotel,Estintori,Fitness/centro salute,Internet point,Lavaggio e stiratura biancheria,Parcheggio custodito,Riscaldamento,Sala lettura separata,Sala televisione separata,Servizio in camera,SKY,Televisione satellitare,WI-FI in aree comuni","American express,AmexCo,BAC,Bancomat,Bank Americard,Carta Moneta,CartaSi,Diners,Eurocard,JCB,Key Client,Maestro,Master Card,Visa,Visa Electron","Francese,Inglese,Russo,Spagnolo,Tedesco",Fitness/centro salute,,9.204012,45.48127179,"(45.48127179, 9.204012)"
9526161,MI,MILANO,RAMADA PLAZA MILANO,Alberghiere,Alberghi 4 stelle,VIA STAMIRA D'ANCONA 27,20127,,,info@ramadaplazamilano.it,02 288541,02 28854250,www.ramadaplazamilano.it (http://www.ramadaplazamilano.it),315,21,578,263,1,,,,,,,,1,"Access. diversamente abili totale,Accesso a mezzi pubblici,Accesso a vetture private,Accettazione animali domestici,Accettazione gruppi,Aria condizionata centralizzata,Ascensore,Autorimessa,Bagno turco,Bar,Custodia valori in cassaforte,Custodia valori in cassette sicurezza,Estintori,Fitness/centro salute,Internet point,Lavaggio e stiratura biancheria,Parcheggio non custodito,Parco o giardino,Riscaldamento,Ristorante,Roof garden,Servizio congressi,Servizio in camera,Televisione satellitare,Trasporto clienti stazione,WI-FI in aree comuni",Tutte,"Ceco,Francese,Inglese,Rumeno,Spagnolo,Tedesco","Campo da golf,Fitness/centro salute","Congressi capacita' Max 300,Congressi capacita' Min 2,Numero sale congressi 5",9.2284433,45.50138944,"(45.50138944, 9.2284433)"
9535388,MI,MILANO,B&B HOTEL MILANO SANT'AMBROGIO,Alberghiere,Alberghi 3 stelle,VIA OLIVETANI 4,20123,,,mi.santambrogio@hotelbb.com,02 48101089,02 48199768,www.hotelbb.it (http://www.hotelbb.it),75,,145,75,,,,,,1,,,1,"Access. diversamente abili parziale,Accesso a mezzi pubblici,Accesso a vetture private,Accettazione animali domestici,Accettazione gruppi,Aria condizionata centralizzata,Ascensore,Bar,Custodia valori in cassaforte,Custodia valori in cassette sicurezza,Estintori,Internet point,Riscaldamento,Roof garden,SKY,Televisione satellitare,WI-FI in aree comuni","American express,AmexCo,Bancomat,Bank Americard,Carta Moneta,CartaSi,Diners,JBC,Maestro,Master Card,Visa,Visa Electron","Inglese,Spagnolo",,,9.16998259,45.46299141,"(45.46299141, 9.16998259)"
9502353,MI,MILANO,BEST WESTERN PLUS HOTEL GALLES,Alberghiere,Alberghi 4 stelle,PIAZZA LIMA 2,20124,,,info@galles.it,02 204841,02 2048422,www.galles.it (http://www.galles.it),201,12,391,205,,,,,,1,,,,"Access. diversamente abili totale,Accesso a mezzi pubblici,Accettazione animali domestici,Accettazione gruppi,Area fumatori,Aria condizionata centralizzata,Ascensore,Autorimessa,Bagno turco,Bar,Biciclette per ospiti,Custodia valori in cassaforte,Custodia valori in cassette sicurezza,Ecohotel,Estintori,Fitness/centro salute,Internet point,Jacuzzi/Idromassaggio,Lavaggio e stiratura biancheria,Parcheggio custodito,Parrucchiere,Piscina coperta,Pulizia calzature,Riscaldamento,Ristorante,Roof garden,Sala accoglienza,Sauna privata,Servizio congressi,Servizio in camera,SKY,Solarium,Televisione satellitare,Trasporto clienti stazione,Videogiochi,WI-FI in aree comuni",Tutte,"Arabo,Francese,Inglese,Rumeno,Russo,Spagnolo,Tedesco","Fitness/centro salute,Piscina coperta","Congressi capacita' Max 100,Congressi capacita' Min 10,Numero sale congressi 5",9.2108452,45.48021654,"(45.48021654, 9.2108452)"
9511558,MI,MILANO,ANTICA LOCANDA LEONARDO,Alberghiere,Alberghi 3 stelle,CORSO MAGENTA 78,20123,,,info@anticalocandaleonardo.com,02 48014197,02 48019012,www.anticalocandaleonardo.com (http://www.anticalocandaleonardo.com),17,2,32,20,1,,,,,1,,,,"Access. diversamente abili parziale,Accesso a mezzi pubblici,Area fumatori,Aria condizionata centralizzata,Ascensore,Bar,Custodia valori in cassaforte,Custodia valori in cassette sicurezza,Estintori,Lavaggio e stiratura biancheria,Riscaldamento,Servizio in camera,Televisione satellitare,WI-FI in aree comuni","American express,AmexCo,Bancomat,Bank Americard,Carta Moneta,CartaSi,Diners,Eurocard,JBC,JCB,JCV,JTB,MobilMat,Visa,Visa Electron","Francese,Giapponese,Inglese,Spagnolo,Tedesco",,,9.16915834,45.4656754,"(45.4656754, 9.16915834)"
9510383,MI,MILANO,MINI HOTEL AOSTA,Alberghiere,Alberghi 3 stelle,PIAZZA DUCA D'AOSTA 16,20124,,,aosta@minihotel.it,02 6691951,02 6696215,www.hotelaostamilano.it (http://www.hotelaostamilano.it),63,,105,66,,,,,,,,,1,"Access. diversamente abili parziale,Accettazione animali domestici,Accettazione gruppi,Aria condizionata centralizzata,Ascensore,Bar,Custodia valori in cassaforte,Estintori,Internet point,Pulizia calzature,Riscaldamento,WI-FI in aree comuni","American express,Bancomat,CartaSi,Diners,Maestro,Master Card,Visa","Francese,Inglese,Tedesco",,,9.20449017,45.48397824,"(45.48397824, 9.20449017)"
9534163,MI,MILANO,IGIBAN HOTEL MILANO,Alberghiere,Alberghi 3 stelle,VIA PELLEGRINO ROSSI 45,20126,,,igibanhotelmilano@gmail.com,02 872521,02 36556985,www.igibanhotelmilano.it (http://www.igibanhotelmilano.it),23,,41,27,,,,,,,,,1,"Access. diversamente abili parziale,Accesso a mezzi pubblici,Accesso a vetture private,Accettazione gruppi,Aria condizionata centralizzata,Ascensore,Bar,Custodia valori in cassaforte,Estintori,Internet point,Riscaldamento,WI-FI in aree comuni","Bancomat,Maestro,Master Card,Visa,Visa Electron","Cinese,Inglese,Tedesco",,,9.17584801,45.51082114,"(45.51082114, 9.17584801)"
9507702,MI,MILANO,STARHOTELS RITZ,Alberghiere,Alberghi 4 stelle,VIA LAZZARO SPALLANZANI 40,20129,,,ritz.mi@starhotels.it,02 20551,02 29518679,www.starhotels.com (http://www.starhotels.com),197,6,366,197,,,,,,,,,1,"Accesso a mezzi pubblici,Accesso a vetture private,Accettazione animali domestici,Accettazione gruppi,Aria condizionata centralizzata,Ascensore,Autorimessa,Bar,Custodia valori in cassaforte,Custodia valori in cassette sicurezza,Estintori,Fitness/centro salute,Internet point,Lavaggio e stiratura biancheria,Pulizia calzature,Riscaldamento,Ristorante,Sauna privata,Servizio congressi,Servizio in camera,SKY,Televisione satellitare,WI-FI in aree comuni",Tutte,"Francese,Inglese,Russo",,"Congressi capacita' Max 180,Congressi capacita' Min 35,Numero sale congressi 5",9.20911735,45.47773362,"(45.47773362, 9.20911735)"
9514703,MI,MILANO,PARK HYATT MILANO,Alberghiere,Alberghi 5 stelle,VIA TOMMASO GROSSI 1,20121,,,milan.park@hyatt.com,02 88211234,02 88211235,www.milan.park.hyatt.com (http://www.milan.park.hyatt.com),106,25,228,110,,,,,,1,,,,"Access. diversamente abili parziale,Access. diversamente abili totale,Accesso a vetture private,Accettazione animali domestici,Aria condizionata centralizzata,Ascensore,Autorimessa,Bagno turco,Bar,Biciclette per ospiti,Custodia valori in cassaforte,Custodia valori in cassette sicurezza,Ecohotel,Estintori,Fitness/centro salute,Internet point,Jacuzzi/Idromassaggio,Lavaggio e stiratura biancheria,Parcheggio custodito,Pulizia calzature,Riscaldamento,Ristorante,Servizi baby sitting,Servizio congressi,Servizio in camera,SKY,Televisione satellitare,Trasporto clienti stazione,WI-FI in aree comuni","American express,Bancomat,Bank Americard,Carta Moneta,CartaSi,Diners,JCB,JTB,Maestro,Master Card,Top Card,Visa,Visa Electron","Cinese,Francese,Giapponese,Inglese,Olandese,Russo,Spagnolo,Tedesco",Fitness/centro salute,"Congressi capacita' Max 80,Congressi capacita' Min 10,Numero sale congressi 4",9.18891735,45.4656261,"(45.4656261, 9.18891735)"
9513748,MI,MILANO,NH COLLECTION PORTA NUOVA,Alberghiere,Alberghi 4 stelle,VIA MELCHIORRE GIOIA 6,20124,,,nhgrandhotelverdi@nh-hotels.com,02 62371,02 6237050,www.nh-hotels.com (http://www.nh-hotels.com),100,6,206,104,,,,,,1,,,1,"Access. diversamente abili totale,Accesso a mezzi pubblici,Accesso a vetture private,Accettazione animali domestici,Accettazione gruppi,Aria condizionata centralizzata,Ascensore,Bar,Estintori,Fitness/centro salute,Internet point,Parcheggio non custodito,Riscaldamento,Ristorante,Servizio congressi,Servizio in camera,WI-FI in aree comuni","American express,Bancomat,Carta Moneta,CartaSi,Diners,JTB,Maestro,Master Card,Visa,Visa Electron","Francese,Inglese,Portoghese,Spagnolo,Tedesco",Fitness/centro salute,"Congressi capacita' Max 30,Numero sale congressi",9.19117838,45.48118236,"(45.48118236, 9.19117838)"
9508274,MI,MILANO,ZURIGO,Alberghiere,Alberghi 3 stelle,CORSO ITALIA 11/A,20122,,,info@hotelzurigo.com,0289094270,02 72000013,www.hotelzurigo.com (http://www.hotelzurigo.com),41,2,69,42,1,,,,,1,,,,"Accettazione gruppi,Aria condizionata centralizzata,Ascensore,Bar,Custodia valori in cassaforte,Custodia valori in cassette sicurezza,Estintori,Internet point,Jacuzzi/Idromassaggio,Parcheggio custodito,Riscaldamento,Servizio in camera,Televisione satellitare,WI-FI in aree comuni","American express,BAC,Bancomat,Bank Americard,Carta Moneta,CartaSi,Diners,JBC,JCB,Key Client,Maestro,Master Card,Visa,Visa Electron","Francese,Inglese,Spagnolo",,,9.1877735,45.45870047,"(45.45870047, 9.1877735)"
9513161,MI,MILANO,STARHOTELS BUSINESS PALACE,Alberghiere,Alberghi 4 stelle,VIA PIETRO GAGGIA 3,20139,,,business.mi@starhotels.it,02 535451,02 57307550,www.starhotels.it (http://www.starhotels.it),248,68,452,254,,,,,,,,,1,"Access. diversamente abili totale,Accesso a mezzi pubblici,Accesso a vetture private,Accettazione animali domestici,Accettazione gruppi,Area fumatori,Aria condizionata centralizzata,Ascensore,Autorimessa,Bar,Bigliardo,Custodia valori in cassaforte,Custodia valori in cassette sicurezza,Estintori,Fitness/centro salute,Internet point,Lavaggio e stiratura biancheria,Parcheggio non custodito,Parco o giardino,Pulizia calzature,Riscaldamento,Ristorante,Ristorante vegetariano,Sala accoglienza,Sala lettura separata,Servizi baby sitting,Servizio congressi,Servizio in camera,SKY,Televisione satellitare,Trasporto clienti stazione,WI-FI in aree comuni","American express,AmexCo,BAC,Bancomat,Bank Americard,Carta Moneta,CartaSi,Diners,Eurocard,JBC,JCB,Maestro,Master Card,Masterchange,MobilMat,Top Card,Tutte,Visa,Visa Electron","Francese,Inglese,Rumeno,Russo,Spagnolo,Tedesco","Bigliardo,Fitness/centro salute","Congressi capacita' Max 340,Congressi capacita' Min 10,Numero sale congressi 11",9.23222729,45.43771719,"(45.43771719, 9.23222729)"
9509748,MI,MILANO,THE BEST,Alberghiere,Alberghi 2 stelle,VIA BENEDETTO MARCELLO 83,20124,,,info@thebesthotel.it,02 29404757,02 201966,www.thebesthotel.it (http://www.thebesthotel.it),28,,51,29,1,,,,,,,,1,"Accettazione gruppi,Aria condizionata centralizzata,Ascensore,Bar,Custodia valori in cassaforte,Estintori,Internet point,Parcheggio non custodito,Riscaldamento,Servizio in camera,Televisione satellitare,WI-FI in aree comuni","American express,BAC,Bancomat,Bank Americard,Carta Moneta,CartaSi,Carte Blanche,Citibank,Diners,EDC,Eurocard,JBC,JCB,JTB,Key Client,Maestro,Master Card,Masterchange,MobilMat,Top Card,Tutte,Visa,Visa Electron","Francese,Inglese,Russo,Spagnolo",,,9.20918893,45.48236524,"(45.48236524, 9.20918893)"
9535593,MI,MILANO,THE SQUARE MILANO DUOMO,Alberghiere,Alberghi 4 stelle,VIA ALBRICCI 2/4,20122,,,amministrazione@deicavaliericollection.com,02 727071,02 72707777,www.thesquaremilanoduomo.com (http://www.thesquaremilanoduomo.com),117,24,238,119,,,,,,1,,,,"Access. diversamente abili parziale,Ascensore,Bar,Custodia valori in cassaforte,Internet point,Riscaldamento,Ristorante,Servizio in camera,SKY,WI-FI in aree comuni","American express,AmexCo,Bancomat,CartaSi,Carte Blanche,Diners,JCB,Maestro,Master Card,Visa,Visa Electron","Cinese,Francese,Inglese,Russo,Spagnolo,Tedesco",,"Congressi capacita' Max 70,Congressi capacita' Min,Numero sale congressi 2",9.1890641,45.46097005,"(45.46097005, 9.1890641)"
9537407,MI,MILANO,VIVA HOTEL MILANO,Alberghiere,Alberghi 3 stelle,VIA GIACINTO GALLINA 12,20129,,,info@vivahotelmilano.com,02 36631070,02 36631078,www.vivahotelmilano.com (http://www.vivahotelmilano.com),55,,93,46,1,,,,,,,,,"Access. diversamente abili parziale,Accesso a mezzi pubblici,Accettazione animali domestici,Accettazione gruppi,Ascensore,Bar,Custodia valori in cassaforte,Estintori,Internet point,Riscaldamento,Sala lettura separata,Servizio in camera,Televisione satellitare,WI-FI in aree comuni","Bancomat,Maestro,Master Card,Visa,Visa Electron","Francese,Inglese,Portoghese,Rumeno,Russo,Tedesco",,,9.22253069,45.47083481,"(45.47083481, 9.22253069)"
9506223,MI,MILANO,BOSTON,Alberghiere,Alberghi 2 stelle,VIA ROBERTO LEPETIT 7,20124,,,info@hotelbostonmilano.it,02 6692636,02 66981802,www.hotelbostonmilano.it (http://www.hotelbostonmilano.it),25,,41,26,,,,,,,,,1,"Accettazione gruppi,Aria condizionata centralizzata,Ascensore,Bar,Estintori,Riscaldamento,WI-FI in aree comuni","American express,AmexCo,Bancomat,Bank Americard,Carta Moneta,CartaSi,Diners,EDC,Eurocard,Master Card,Top Card,Visa,Visa Electron","Cinese,Francese,Inglese,Spagnolo,Tedesco",,,9.20382089,45.48250341,"(45.48250341, 9.20382089)"
9514041,MI,MILANO,XXII MARZO,Alberghiere,Alberghi 2 stelle,PIAZZA SANTA MARIA DEL SUFFRAGIO 3,20129,,,info@hotel22marzo.com,02 70107064,02 70107064,www.hotel22marzo.com (http://www.hotel22marzo.com),15,,24,15,1,,,,,1,,,,"Access. diversamente abili totale,Accesso a mezzi pubblici,Accettazione animali domestici,Accettazione gruppi,Aria condizionata centralizzata,Bar,Custodia valori in cassaforte,Custodia valori in cassette sicurezza,Estintori,Internet point,Riscaldamento,Servizio in camera,WI-FI in aree comuni",Tutte,"Inglese,Spagnolo",,,9.2117079,45.4626678,"(45.4626678, 9.2117079)"
9507123,MI,MILANO,STAR,Alberghiere,Alberghi 3 stelle,VIA DEI BOSSI 5,20121,,,info@hotelstar.it,02 801501,02 861787,www.hotelstar.it (http://www.hotelstar.it),30,,48,32,,,,,,1,,,,"Accesso a mezzi pubblici,Aria condizionata centralizzata,Ascensore,Bagno turco,Bar,Custodia valori in cassaforte,Custodia valori in cassette sicurezza,Estintori,Jacuzzi/Idromassaggio,Lavaggio e stiratura biancheria,Pulizia calzature,Riscaldamento,Sauna privata,Servizio in camera,Televisione satellitare,WI-FI in aree comuni","American express,AmexCo,Bancomat,Bank Americard,Carta Moneta,CartaSi,Citibank,Diners,EDC,Eurocard,JCB,Key Client,Maestro,Master Card,MobilMat,Top Card,Visa,Visa Electron","Francese,Inglese,Russo,Spagnolo,Tedesco",,,9.18625462,45.46744178,"(45.46744178, 9.18625462)"
9509901,MI,MILANO,ANTARES HOTEL ACCADEMIA,Alberghiere,Alberghi 4 stelle,VIALE CERTOSA 68,20155,,,accademia@antareshotels.com,02 39211122,02 33103878,www.antareshotels.com (http://www.antareshotels.com),66,6,116,70,,,,,,,,,1,"Accesso a mezzi pubblici,Accesso a vetture private,Accettazione gruppi,Aria condizionata centralizzata,Ascensore,Autorimessa,Bar,Custodia valori in cassaforte,Custodia valori in cassette sicurezza,Estintori,Fitness/centro salute,Internet point,Lavaggio e stiratura biancheria,Parcheggio custodito,Parcheggio non custodito,Pulizia calzature,Riscaldamento,Ristorante,Ristorante vegetariano,Servizio congressi,Servizio in camera,Tavernetta o tavola calda,Televisione satellitare,WI-FI in aree comuni","American express,AmexCo,Bancomat,Carta Moneta,CartaSi,Diners,Tutte","Francese,Inglese,Portoghese,Spagnolo,Tedesco",Fitness/centro salute,"Congressi capacita' Max 56,Congressi capacita' Min 10,Numero sale congressi",9.14750465,45.4920509,"(45.4920509, 9.14750465)"
9507990,MI,MILANO,LE QUERCE,Alberghiere,Alberghi 2 stelle,VIA JACOPO DELLA QUERCIA 6,20149,,,info@hotellequercemilano.it,02 4694559,02 4694559,www.hotellequercemilano.it (http://www.hotellequercemilano.it),14,,22,14,,,,,,,,,,"Accettazione animali domestici,Aria condizionata centralizzata,Bar,Estintori,Riscaldamento,WI-FI in aree comuni","Bancomat,CartaSi,Maestro,Master Card,Visa,Visa Electron","Francese,Inglese",,,9.14498324,45.47524374,"(45.47524374, 9.14498324)"
9499330,MI,MILANO,AUTOSOLE 2,Alberghiere,Alberghi 3 stelle,VIA NICOLA PALMIERI 64,20141,,,gruppoautosole@virgilio.it,02 89506147,02 89506767,www.gruppoautosole.it (http://www.gruppoautosole.it),23,,46,24,,,,,,1,,,,"Access. diversamente abili parziale,Accesso a vetture private,Accettazione gruppi,Aria condizionata centralizzata,Ascensore,Bar,Custodia valori in cassaforte,Custodia valori in cassette sicurezza,Estintori,Internet point,Parcheggio custodito,Riscaldamento,Servizio in camera,WI-FI in aree comuni","American express,CartaSi,Eurocard,Key Client,Maestro,Master Card,Visa,Visa Electron","Francese,Inglese,Spagnolo",,,9.18400793,45.43486034,"(45.43486034, 9.18400793)"
